Artikel;Price EUR;RG
52109113881;134,33;19
52107979425;339,12;19
52109460858;200,42;19
52207277606;177,23;19
52109059791;557,49;19
52207360599;279,88;19
52109112511;146,81;19
52107844478;153,62;19
52209476465;115,94;19
52108491483;217,6;19
52207377351;365,02;19
52107488152;273,42;19
61112219075;852,94;19
52207165374;154,81;19
52107234970;391,84;19
52207254279;69,72;19
52107992246;450,01;19
52108058249;219,96;19
52107263817;391,84;19
52107170682;93,67;19
61315A48108;1369,23;19
52209158960;118,85;19
52107213757;219,96;19
52108100111;459,79;19
52207377359;365,02;19
52207260336;365,02;19
52107078508;178,98;19
61112348291;852,94;19
52108129836;469,88;19
52107247957;1208,91;19
61278742685;3363,07;19
52207353211;93,32;19
61112209386;1495,8;19
52207298080;87,09;19
61112209394;1495,8;19
52207047713;79,73;19
52107975875;339,12;19
52201969039;138,58;19
61315A4A4E8;1470,69;19
52209063033;126,94;19
52109113882;134,33;19
61112219907;1915,97;19
61315A4A4E3;1369,23;19
52107387701;200,42;19
52207349401;365,02;19
52107431772;219,96;19
52207317910;193,85;19
61112356537;815,13;19
52209135549;227,8;19
52307354026;365,02;19
52107237418;285,72;19
52209181795;179,99;19
52207349413;365,02;19
52107406068;493,72;19
52102751240;108,53;19
52208036420;154,81;19
52207254344;176,37;19
52109475997;356,09;19
52107942435;450,01;19
52109891411;269,98;19
52207416162;131,46;19
52207235490;93,84;19
52108072195;142,44;19
52108094178;450,01;19
52208168550;280,65;19
52207267862;143,88;19
52107308883;163,27;19
52207279656;346,78;19
52207236086;391,84;19
52209112188;234,75;19
52207349402;365,02;19
52107007328;183,15;19
52107942431;450,01;19
52107362597;163,27;19
52107340281;163,27;19
52107254802;146,81;19
61112210002;3823,53;19
52207163490;129,33;19
52206973024;439,47;19
52107308887;163,27;19
52107386486;391,84;19
61112466757;1210,08;19
52107348454;391,84;19
52101942313;459,79;19
52107251606;1088,04;19
52107264174;391,84;19
52207258986;154,81;19
52207387791;118,77;19
52107280655;320,28;19
52107457035;118,77;19
52109177094;1088,04;19
52107940451;197,83;19
52107139700;134,33;19
52207171852;346,78;19
52107392151;219,96;19
52207369382;177,95;19
52100415954;911,76;19
52207320241;125,11;19
52107939107;246,86;19
52208058109;252,41;19
52207364259;95,16;19
52107388768;471,3;19
52109068502;1791,81;19
52209484068;197,83;19
52102992484;132,95;19
61112219116;1109,24;19
52107254803;146,81;19
52108067026;260,56;19
52101889420;270,38;19
52102751239;108,53;19
61315A0A289;1360,31;19
52107848987;153,62;19
61112318803;3617,65;19
52207236084;365,02;19
52102992483;132,95;19
52109460859;200,42;19
52107057744;186,53;19
52107388775;471,3;19
61112405071;1130,25;19
61112209390;2630,25;19
52107430797;128,52;19
52107254430;139,89;19
52107255379;152,83;19
61112287668;1184,87;19
52108039881;49,02;19
52209158955;118,85;19
52207261314;254,62;19
52107269618;219,96;19
52107139699;120,89;19
52108058228;219,96;19
61112465566;701,68;19
52209172235;339,52;19
52209138015;159,54;19
52207440524;137,16;19
52109808418;377,04;19
52307167360;346,78;19
52107170689;119,68;19
52107242080;219,96;19
52107339995;269,98;19
52160429935;221,85;19
52206975826;154,81;19
52107251607;1088,04;19
52107978828;76,37;19
52307443469;191,15;19
52107473983;269,98;19
52207254346;186,98;19
52107410109;217,6;19
52109059814;618,26;19
52107339994;269,98;19
52108072196;142,44;19
52207254748;365,02;19
52107281878;391,84;19
52108100112;466,51;19
52207070495;219,96;19
52107495195;450,01;19
52107037861;219,96;19
64119812027;878,93;19
64531383129;261,2;19
64548373003;231,89;19
64111390150;261,52;19
64119312722;1050,88;19
64539345361;199,35;19
64113454859;468,9;19
64229112150;100,98;19
64229158312;108,74;19
11811094149;82,43;19
64229284367;163,12;19
64539376744;176,84;19
64119458537;1144,43;19
64119384049;955,35;19
64229399470;124,74;19
64227161801;146,05;19
64113456225;97,41;19
64229170478;100,98;19
64551717918;177,42;19
64539212232;160,77;19
64115A42D70;541,21;19
64539376984;176,84;19
64117947705;1144,43;19
64119461404;1082,4;19
64229328529;114,86;19
64531368908;116,19;19
64126944104;580,11;19
64119136170;233,19;19
64113457399;468,9;19
64119266887;305,31;19
64119361799;1082,41;19
64505A40D67;1222,69;19
64229249354;108,74;19
64538383015;189,88;19
64539354549;176,84;19
52109808886;404,95;19
64118390455;93,89;19
64119396076;788,15;19
64539120003;176,84;19
64118351087;356,06;19
64111390863;170,69;19
64111388643;339,09;19
64119310443;1019,36;19
52107454057;373,6;19
64539337132;160,77;19
52107298633;485,44;19
11658513664;183,57;19
64119128957;261,62;19
64531382291;216,23;19
64546921394;532,72;19
64119210741;251,43;19
64111390861;170,69;19
64546919057;188,26;19
11668606505;99,53;19
64118363782;469,2;19
64229115858;100,98;19
64119127188;244,84;19
64111390754;356,06;19
64118350081;60,77;19
64229218551;109,41;19
64116981403;1019,36;19
64531386574;103,44;19
64116916654;549,09;19
64129320483;93,46;19
64229112151;198,42;19
64229872169;105,41;19
64115A052A1;1082,41;19
64115A052A3;1082,41;19
64118372771;144,93;19
64538373924;297,32;19
11281704718;169,33;19
11281402971;110,09;19
64115A1D416;1190,64;19
11148591633;248,72;19
64538369258;172,28;19
52107058569;49,99;19
64226949303;99,4;19
64118390438;98,51;19
11521260459;240,89;19
64115A0A260;1360,31;19
64119217993;236,8;19
52207266504;323,09;19
64229330858;124,74;19
64119495279;132,12;19
64116972109;83,09;19
64229197486;155,36;19
64508073753;212,21;19
64229252650;155,36;19
64502354978;1529,41;19
64502354980;1529,41;19
64115A1D421;1082,41;19
11411415564;127,46;19
64116927600;74,44;19
64118390240;174,59;19
64115A052A4;1082,41;19
64115A1D423;1082,41;19
64509291160;176,84;19
64119314803;121,33;19
64119384042;955,35;19
64538391046;137,17;19
64119149310;278,99;19
64539291274;176,84;19
64119354144;1050,88;19
52207358762;190,99;19
64229209136;182,77;19
64113455301;852,56;19
64113448073;346,02;19
64119388809;1329,36;19
11621723895;114,09;19
64116944044;412,25;19
64118391277;532,12;19
64119287341;1050,88;19
11138595467;530,51;19
64531366344;637,42;19
64119149309;284,36;19
64229166887;100,98;19
64119238644;335,25;19
11658513573;90,28;19
64119194595;510,86;19
52107966753;322,17;19
64229258357;109,41;19
64117947701;1144,43;19
64115A1D424;1040,4;19
64111366592;145,16;19
64118390143;150,22;19
64116827054;258,31;19
11147506419;149,23;19
64538390271;253,62;19
64116917257;63,07;19
64119287339;955,35;19
64119190076;290,56;19
64539382716;199,35;19
64229112206;146,05;19
64119371456;132,12;19
64119321829;955,35;19
64119287344;955,35;19
11138588635;530,51;19
64316987498;98,91;19
64546921397;516,31;19
64119361729;309,35;19
64505A33C71;203,26;19
11727571592;294,28;19
64506993435;212,21;19
64508364093;439,49;19
64118409056;998,35;19
64129404631;771,37;19
64126807355;253,2;19
64539291281;205,14;19
64536988867;141,12;19
64229153742;100,98;19
64118390012;366,68;19
64539337136;160,77;19
64111391365;158,54;19
64119312056;257,73;19
64229237105;108,74;19
64227007225;109,16;19
64539201927;176,84;19
64119363546;1050,88;19
64119291188;270,56;19
64119287337;1050,88;19
64518398840;439,49;19
64511375378;398,14;19
64522468103;423;19
64111366665;173,27;19
64119313740;370,68;19
64538391024;217,38;19
64511376173;479,91;19
64509223325;158,83;19
64119224202;268,46;19
64531385165;264,78;19
64116995269;443,85;19
64117965484;333,64;19
64119270387;71,75;19
64526914370;967,93;19
64119363545;1050,88;19
52208052727;323,09;19
64229112213;102,23;19
64117965485;333,64;19
64222991235;109,41;19
64227210639;84,69;19
11147540944;149,23;19
64116971104;368,51;19
64119361730;290,42;19
64538390469;180,84;19
64509209713;183,26;19
64538378439;362,32;19
64229207116;128,72;19
64121378081;635,09;19
64229142582;100,98;19
64119310447;1121,3;19
64539382719;160,77;19
64119371457;132,12;19
64119458538;1144,43;19
64539209708;176,84;19
64509209717;183,26;19
64229252648;182,77;19
64538377332;104,07;19
64531386570;103,44;19
64118361918;454,65;19
64119855395;1050,88;19
64319184013;77,48;19
64526989408;89,86;19
64113420905;509,67;19
64113457397;852,56;19
64229262955;114,86;19
64122296567;789,92;19
64119361798;1082,41;19
64229253115;155,36;19
64119388807;1208,52;19
11658596270;102,36;19
52101887265;643,35;19
64531386480;133,68;19
64119127189;268,74;19
64119458560;1040,4;19
64538378684;185,05;19
52207278225;992,8;19
64116825513;1050,88;19
64119812028;483,4;19
11138595463;530,51;19
64229320892;195,73;19
64111353351;451,43;19
64111390919;356,06;19
64118033910;333,64;19
64119354145;1050,88;19
11148591628;248,72;19
11727506209;294,28;19
64113454861;341,02;19
64119496917;183,88;19
64536977492;253,62;19
64126908135;327,79;19
11518689695;109,7;19
64119217992;231,68;19
64119475837;583,67;19
64226932025;102,23;19
64129389094;102,17;19
64116834923;211,02;19
64116813596;145,33;19
11421318915;151,51;19
64126805305;222,94;19
64113422674;89,01;19
64229363446;105,41;19
64119382865;154,77;19
64119384051;955,35;19
64539354534;205,14;19
64509209714;158,83;19
52108094162;474,78;19
64119321831;525,43;19
64502450492;1424,37;19
52105A1A507;546,4;19
64509408457;723,93;19
11658574473;90,28;19
52107997149;514,28;19
64119388810;1309,98;19
64318409048;100,43;19
64129229015;88,9;19
64546919056;346,64;19
64115A1D418;1190,64;19
64118378615;959,57;19
64538390470;244,7;19
64546919058;188,26;19
64536965952;390,31;19
64229142593;182,77;19
64111359634;135,96;19
64118391356;490,16;19
11148512441;106,84;19
64539253594;176,84;19
52107298637;485,44;19
64118390138;382,21;19
64119289959;955,35;19
11658581899;102,36;19
64229363443;114,86;19
64116912529;84,78;19
64509122825;465,36;19
64229399474;124,74;19
64546921393;532,72;19
64118351595;95,54;19
64118373785;333,51;19
64119496916;183,88;19
64539354536;205,14;19
64509290503;176,79;19
11147807755;248,72;19
64509193574;787,14;19
64119290824;229,57;19
64509122827;465,36;19
64118350082;60,77;19
52100305611;932,77;19
64505A07848;1605,04;19
52100305606;798,32;19
64113455300;852,56;19
64319144870;56,48;19
64119190079;296,73;19
64115A42D69;541,21;19
64119241200;348,73;19
64508053487;212,21;19
11128658460;139,37;19
64119176096;857,86;19
64502359947;1605,04;19
64119287348;955,35;19
64509317386;205,14;19
64116927901;998,35;19
64218840613;211,02;19
64119312721;1050,88;19
11411318933;129,38;19
64538378685;504,68;19
64546904761;191,7;19
64548380776;231,89;19
64115A1D434;1082,41;19
64539484074;212,21;19
64226957976;125,93;19
64229192897;155,36;19
64119266890;305,31;19
64119384050;955,35;19
64118390123;393,7;19
52107939102;240,01;19
64110426773;305,48;19
64229166888;100,98;19
64118391224;440,79;19
64114A0EDE9;966,16;19
64119287340;1050,88;19
64226805528;78,32;19
64119871135;235,31;19
64119289962;955,35;19
64119238642;335,25;19
64539231049;176,84;19
64538390483;229,35;19
64111385965;117,17;19
64509408299;723,93;19
64229184742;109,41;19
11148514198;139,37;19
64119244084;146,86;19
64113454862;93,38;19
64129305839;233,74;19
64227210648;84,69;19
64119199260;926,69;19
64216821662;101,91;19
52207975885;456,28;19
64119248703;979,78;19
11127740973;138,68;19
64509221757;158,83;19
64119310449;1121,3;19
64316958815;227,49;19
64506908031;188,26;19
64229252927;182,77;19
64119242213;116,49;19
64119190595;89,77;19
64116825514;955,35;19
52103450002;1037,62;19
64115A1D430;1082,41;19
64226953618;142,7;19
64116924314;500,1;19
64116993715;164,56;19
64111389594;339,09;19
64111388529;339,09;19
64229153741;100,98;19
64119371460;995,15;19
64118390333;113,54;19
64229119945;55,57;19
52101949973;491,4;19
64119199259;864,77;19
64119806857;103,79;19
64502354979;1529,41;19
11538630023;102,36;19
64548397474;417,8;19
64229287067;128,72;19
64119159033;452,27;19
64119287342;955,35;19
64541381650;71,64;19
64119230237;125,17;19
64111374718;72,02;19
64119355532;287,35;19
64538391406;223,09;19
64116956738;188,05;19
64533455912;183,26;19
64539354540;205,14;19
64511376192;156,1;19
64119270389;71,75;19
64509291152;205,14;19
64531388579;132,2;19
64229166885;155,36;19
11148091253;190,72;19
11148598147;204,86;19
32106777503;172,83;19
11811142032;70,09;19
11378645503;439,05;19
32306862087;380,35;19
11658513570;52,21;19
11370308462;337,27;19
11367583818;459,59;19
11147934444;336,54;19
11147810852;167,69;19
32416753819;171,19;19
11658091579;103,46;19
11281407520;186,89;19
11721437231;883,99;19
11311745105;302,77;19
11241743075;319,91;19
11001719859;3390,98;19
32211141898;187,75;19
11148573980;240,26;19
32411141567;369,52;19
11221401239;125,23;19
11111711508;2394,62;19
11251337991;210,02;19
11111336316;945,1;19
11367540347;459,59;19
11287515865;118,17;19
32416763976;215,53;19
11147791972;762,98;19
11002420338;11185,69;19
32416766021;226,1;19
11658584207;361,75;19
32412284414;172,65;19
11147807240;676,06;19
11651277227;206,43;19
32416771879;227,04;19
11001312934;228,88;19
11368684921;482,57;19
11441406695;319,57;19
32111115241;183,48;19
32416778534;454,31;19
32412294452;83,54;19
32306757495;244,52;19
11148510475;363,26;19
11411406400;252,59;19
11618575696;1117,72;19
32211108267;104,85;19
11612380943;580,15;19
11251337253;159,94;19
11248473778;531,56;19
11415A19409;1153,95;19
85452544448;154,85;19
85452539436;172,05;19
52105B55619;230,14;19
85450040937;211,38;19
85452544714;154,21;19
85452550186;192,86;19
85452541336;96,6;19
85450041741;214,8;19
85452547082;118,83;19
85452549320;292,91;19
85450042369;92,9;19
85452539672;150,86;19
85452542501;106,54;19
85452547529;158,96;19
62105B6B889;511,98;19
85452545404;102,53;19
85452550153;74,77;19
85452547029;290,52;19
85452548773;124,86;19
51335A8A242;98,67;19
85452548336;266,53;19
36125A5D9D3;247,06;19
85450040943;187,4;19
85450043106;108,81;19
85452543177;151,83;19
85452541014;115,02;19
85452546191;96,26;19
85452550056;119,46;19
85452547001;182,94;19
85452543224;75,43;19
85450041496;87,32;19
85452539182;113,31;19
85452543440;154,51;19
85450040000;164,1;19
85452543566;85,79;19
85452547242;399,95;19
85450040389;127,43;19
85452543911;263,79;19
85452542070;165,12;19
85452539191;76,72;19
85452539227;81,21;19
85452548894;164,3;19
85452550028;121,1;19
85452549375;181,23;19
85452543163;138,67;19
85450040726;162,38;19
85452536901;238,1;19
85452595286;90,73;19
85452547022;316,21;19
85452550368;123,46;19
85452550073;102,49;19
32305B51790;980,91;19
85452549786;286,64;19
85450040817;75,06;19
85452540538;119,41;19
85452535573;156,6;19
85452543955;161,36;19
85452543364;111,12;19
51425A6E9D8;83,09;19
85452546268;160,96;19
85450043309;148,35;19
85450043365;119,44;19
85452539630;146,37;19
85450041203;257,75;19
85452547149;170,07;19
85452550193;104,05;19
85452591449;176,15;19
85452542394;89,19;19
52205A77423;187,62;19
85452549361;204,53;19
85452550402;116,74;19
85452595043;125,56;19
85452544968;132,19;19
61315B5D8A5;582,78;19
85452548312;215,15;19
51435A84065;121,74;19
52205A3EC65;140,79;19
85452546934;128,12;19
85452591970;101,44;19
36115B5D007;672,27;19
85452591930;88,07;19
85452539987;281,17;19
85452541117;264,83;19
85450043028;136,01;19
61315B68485;280,43;19
85452545777;214,47;19
85452591796;191,33;19
85452543235;138,67;19
85452546588;143,12;19
51778059831;212,36;19
61278839140;3232,48;19
51129498809;176,46;19
54107468437;291,33;19
51778083156;295,3;19
72117432934;193,44;19
51217487999;194,64;19
51337947837;127,73;19
33148880927;434,44;19
52209875416;244,26;19
51772452304;230,05;19
61278886984;1035,42;19
31108869234;1170,84;19
51217488000;194,64;19
51127490559;164,05;19
85452545370;241,19;19
85450041859;116,33;19
36115A92C63;241,59;19
85452547210;170,77;19
85452538792;81,49;19
36115A97028;3025,21;19
85450043172;176,43;19
85452548346;120,78;19
85450040951;277,84;19
85452545070;359,19;19
85452538286;237,21;19
36125A54BF2;221,01;19
85450040380;198,37;19
85450041762;200,42;19
85452550286;119,98;19
85450041566;148,35;19
85452547068;138,8;19
85450043086;194,25;19
85452548547;209,93;19
85452542496;223,02;19
51335B6A102;62,23;19
36115A66110;1071,43;19
85452545210;103,04;19
85452541923;91,48;19
61295B77D16;483,2;19
85452549637;87,19;19
85452545167;194,2;19
85452536431;262,09;19
51135A574A1;254,94;19
85452543361;86,53;19
85452542700;196,9;19
85450040362;121,98;19
36115B4EA77;571,43;19
85450042815;102,72;19
85450042998;201,79;19
85452595236;126,04;19
85452538266;228,86;19
85450041154;280,22;19
85450044291;154,85;19
85452547030;274,75;19
85452539486;146,37;19
85450040099;109,72;19
85452546983;146,63;19
85452595087;123,46;19
85450040320;106,22;19
85452544782;151,09;19
85452536673;118,53;19
85450043240;108,95;19
85452545278;145,27;19
85452540368;115,99;19
51125A292D8;106,54;19
80915B319B9;415,98;19
85452546346;117,8;19
85450046289;127,56;19
85452540958;114,77;19
85452545046;118,44;19
85452548019;214,11;19
85452550359;107,02;19
85452591516;137,06;19
85450042122;287,38;19
85452547031;287,78;19
85452593661;158,02;19
85450040369;109,14;19
85455A88ED6;259,65;19
85450042402;153,68;19
85452542539;304,9;19
85452545444;94,11;19
85452539550;194,2;19
85452591270;90,94;19
85452539571;165,95;19
85452536342;238,1;19
85452546202;274,75;19
85452536377;125,05;19
85452547026;266,2;19
85452536381;126,42;19
85450044397;189,79;19
85452591619;211,21;19
85452539219;94,05;19
85452591963;98,52;19
61125A83590;400,91;19
85452541865;134,81;19
85450041931;223,09;19
85452595085;94,2;19
36115A81992;991,59;19
85450042859;77,23;19
85452591049;94,56;19
85450043296;128,12;19
85450040286;346,98;19
85452542351;153,37;19
61315B5BF11;582,78;19
85452535422;203,84;19
85452537293;99,4;19
85452549820;153,74;19
85452537398;78,47;19
85452544848;108,95;19
85452548261;189,46;19
85452547998;223,98;19
85452547016;165,12;19
51475A345D6;777,49;19
36115B75881;3025,21;19
65725B71AE4;231,49;19
85452536178;372,79;19
85452544637;147,68;19
85452545229;278,94;19
85452548128;225,33;19
85452546170;142,17;19
85452547885;110,35;19
85452545947;357,32;19
85452546937;187,74;19
85452541106;288,46;19
61278839146;161,62;19
61126821898;441,26;19
54107468432;291,33;19
51717366574;64,32;19
51427883752;954,2;19
51357947833;127,73;19
51169492523;84,25;19
51120051083;153,68;19
51778098814;240,6;19
51778083154;196,86;19
65129357994;972,78;19
51227488004;194,64;19
51135A574A4;254,94;19
85452548014;209,56;19
85452536003;154,48;19
85452539432;353,73;19
32305A8A8C1;980,9;19
85452546720;160,05;19
85452545308;293,58;19
85452537491;166,84;19
85452546985;115,79;19
85452593540;54,32;19
85450041534;224,74;19
51775B5AF15;202,6;19
85452545112;253,26;19
85452548997;229,06;19
85452549352;230,57;19
85452550161;79,63;19
85450041137;127,43;19
85450042934;200,07;19
85450041298;132,33;19
85452536334;134,64;19
85452542482;189,46;19
85452538219;237,21;19
85452546940;173,35;19
52105B5B856;250,96;19
85450039979;101,94;19
85450040629;126,07;19
85452545185;141,88;19
85452591505;121,98;19
85452548319;143,89;19
85452545829;227,74;19
85450042936;148,22;19
85452542544;154,85;19
85450042921;73,79;19
85452549074;126,79;19
85452537477;68,63;19
85452536895;180,54;19
36115B5CFE3;483,2;19
32305A84DC1;2690,37;19
85450044941;359,12;19
85452545831;187,65;19
85450041181;223,22;19
85450042282;101,23;19
85450041890;270,27;19
85452539369;76,72;19
51775B5AF04;202,6;19
85452548405;91,33;19
85452539782;186,17;19
85452549088;119,75;19
85452547434;95,06;19
85450039987;186,72;19
85450040651;120,78;19
51485A98128;521,04;19
36125A67991;236,33;19
85452547264;179,75;19
85452550012;154,89;19
85452539030;87,63;19
85452541113;186,72;19
85452546980;130,53;19
85452548291;133,27;19
85452546646;221,32;19
85452548130;252,94;19
85452544093;280,23;19
85452546978;181,23;19
51415A69D63;254,06;19
85452538300;109,14;19
85452550081;108,02;19
85452550272;110,68;19
85452541858;124,86;19
85452550274;98,52;19
85452543132;223,22;19
85452548138;169,31;19
61295B6E974;759,32;19
85452547009;149,72;19
85452591396;240,31;19
85452540505;305,58;19
85452539082;85,19;19
85452549664;83,22;19
85452535650;92,1;19
85452591074;214,8;19
85450040012;285,72;19
85450041914;92,67;19
85450040351;100,79;19
85452549794;134,3;19
85452550137;95,02;19
85452543183;83,14;19
85450042090;123,69;19
85452550287;101,44;19
85452546596;290,79;19
51645A95F67;95,11;19
85450044346;272,01;19
85452546360;98,54;19
36115A65EA6;357,15;19
85450043205;181,23;19
85452550413;94,2;19
85450040930;155,88;19
85450041761;223,02;19
85452536629;104,98;19
85452550005;110,42;19
17425A50138;107,35;19
85452539497;157,28;19
85452549819;106,64;19
85452592180;161,72;19
67137478774;215,09;19
51129498810;176,46;19
51357947834;127,73;19
31108869236;1594,59;19
17429887919;154,74;19
61278839139;942,8;19
67137478772;215,09;19
61129348299;330,94;19
51120051091;147,07;19
51778098813;240,6;19
85450044093;104,05;19
51125A35D88;95,09;19
85452595313;52,14;19
85450042978;114,77;19
36125A65710;148,74;19
85452545938;256,94;19
85452541847;117,16;19
85450040531;187,28;19
61315B68489;252,38;19
85452542511;217,89;19
36125A76C70;390,76;19
36115A563C8;3025,21;19
85452591291;94,47;19
85452540554;141,88;19
85452535301;135,1;19
85452543167;105,28;19
85452537823;138,94;19
85452548325;153,14;19
85452536595;189,46;19
52105B5B845;546,28;19
85452550178;87,59;19
85452542024;154,89;19
85452591964;101,16;19
85452541817;294,36;19
85452538428;257,01;19
85452546190;146,63;19
85452545934;229,53;19
85452541988;105,32;19
85450043302;190,83;19
80915B319B7;415,98;19
85452537558;90,94;19
85452547236;235,6;19
85450041328;150,86;19
85452547992;211,21;19
85452537929;135,9;19
85452545631;182,94;19
85452535657;129,79;19
85452550265;99,05;19
85452540555;346,67;19
85450041698;295,65;19
85450042866;97,94;19
85452542060;118,53;19
36115B75888;3025,21;19
85452549867;100,47;19
85452541842;250,69;19
85450043853;99,8;19
85452548566;293,06;19
66555B65A37;511,98;19
85452545459;78,94;19
85452545166;193,23;19
85450042083;76,98;19
85450041953;180,07;19
85452550311;102,19;19
85452543173;76,07;19
85452548911;131,06;19
64535A28FB5;141,48;19
85452546924;110,68;19
85452591680;100,98;19
85450041910;359,19;19
85452539382;138,67;19
80915A52024;415,98;19
51645A2F5C0;62,19;19
85452547227;269,63;19
85450044749;267,38;19
51745A32056;581,72;19
85452548528;117,8;19
85452595069;123,46;19
85452591942;207,53;19
85452548571;295,95;19
85452544897;130,86;19
85452540071;172,1;19
85452541894;344,74;19
85452541761;97,94;19
85450042082;108,56;19
85450046507;223,22;19
85452591607;142,84;19
85450043225;252,83;19
85452550195;107,31;19
85452540376;77,23;19
85452547291;98,95;19
85452547017;207,95;19
85452542107;141,15;19
36115A8E248;756,3;19
85452542127;304,22;19
85452545788;129,53;19
85452550117;96,88;19
85450040809;146,78;19
85452543527;89,15;19
85452542624;164,2;19
85452545023;105,16;19
85452537868;164,75;19
85452546923;97,22;19
85452547250;318,42;19
85450040833;114,14;19
85452539656;235,11;19
85450041823;361,79;19
85452535010;162,19;19
85452548842;149,43;19
85452546726;199,33;19
85452536652;242,21;19
85452548290;133,27;19
85452544145;209,56;19
85452540169;202,47;19
85452540195;248,19;19
85452538033;97,94;19
85450041963;235,6;19
85452591202;185,26;19
85452536651;289,49;19
85452548480;148,43;19
85450044185;180,89;19
85452545457;86,72;19
85452541274;234,64;19
85452591481;176,15;19
85450042939;189,11;19
85452537426;97,65;19
85450042183;127,43;19
85452548525;149,26;19
85450042289;197,15;19
85452548539;138,35;19
85450043226;200,07;19
85450041805;212,06;19
85452548287;72,2;19
85452591091;126,07;19
85450045607;88,67;19
85452591550;183,93;19
85450041932;264,81;19
85450043184;175,75;19
85452549025;98,21;19
85450041747;285,72;19
85450039968;89,63;19
85452535769;223,22;19
85452591681;83,77;19
85452550108;136,43;19
85452548538;138,67;19
85450040041;133,58;19
85452592003;77,41;19
85452549104;93,16;19
85452591426;115,02;19
85452537988;230,81;19
85452545214;437,19;19
85452545150;113,63;19
85452539552;205,11;19
85452547849;389,36;19
85452545410;147,31;19
85452546556;242,46;19
85452536856;82,44;19
85452545440;78,94;19
85452548476;152,6;19
85452541899;72,22;19
85452592144;81,62;19
85452542392;136,43;19
85452547148;111,23;19
85452536435;163,42;19
85452538658;115,41;19
85452536774;233,33;19
85452549808;342,59;19
85452548530;124,22;19
85452548342;231,25;19
85452550363;159,04;19
85452549744;143,48;19
85452543622;171,98;19
85452541066;248,72;19
85450042018;67,67;19
85452535707;157,67;19
85452595109;99,58;19
85452546943;186,72;19
85452536876;163,42;19
85450041905;414,4;19
85452543794;171,98;19
85452536675;82,7;19
85452539563;237,14;19
85452547159;173,49;19
85452536745;207,41;19
85452547025;200,07;19
85452544182;169,58;19
85452549040;90,78;19
85452539322;154,07;19
85450044745;102,67;19
85452539446;127,11;19
85452540209;72,72;19
85452591365;199,68;19
85450041270;126,79;19
85452535921;145,46;19
85452549033;102,72;19
85452537216;164,25;19
85452593798;240,74;19
85452543239;174,3;19
85450041983;338,96;19
85452591471;97,94;19
85452593781;191,36;19
85452535998;326,48;19
85452595106;97,31;19
85452548592;75,33;19
85452538281;101,23;19
85452596114;150,33;19
85452540367;92,1;19
85452591009;126,07;19
85452548559;152,79;19
85452546788;86,42;19
85450042844;120,51;19
85452596075;153,37;19
85450043035;213,43;19
85452591124;164,75;19
85450043037;173,35;19
85452539824;329,26;19
85450040840;252,69;19
85452549911;74,65;19
85452537932;201,2;19
85452545740;130,32;19
85452546689;125,93;19
85452543250;87,63;19
85452549096;79,63;19
85452537255;265,43;19
85452536436;160,68;19
85452547961;143,86;19
85452542081;134,98;19
85452549366;238,1;19
85452591194;188,3;19
85452540335;97,94;19
85452543237;297,88;19
85450041277;135,9;19
85452543565;100,93;19
85452548969;135,8;19
85452595398;88,07;19
85450042990;362,46;19
85452593817;172,84;19
85450042080;129,26;19
85452541262;114,77;19
85452550493;97,65;19
85452535055;104,94;19
85452545169;136,74;19
85452595287;136,28;19
85452538051;84,27;19
85452539595;219,88;19
85452593869;235,28;19
85452543826;297,02;19
85452595029;86,15;19
85452541221;138,27;19
85452545371;145,78;19
85452549706;136,43;19
85450041017;115,02;19
85452543251;127,43;19
85452548785;268,99;19
85452543572;109,58;19
85450041330;118,67;19
85452543498;71,94;19
85452547477;334,37;19
85452548055;105,11;19
85450040851;130,85;19
85452591233;185,26;19
85452545451;130,21;19
85452550375;104,98;19
85452546023;155,27;19
85450041292;118,12;19
85450041449;46,32;19
85452593675;177,78;19
85452548570;328,37;19
85452591498;99,67;19
85452547248;280,86;19
85452591975;126,6;19
85450041191;144,77;19
85450040839;166,16;19
85452591467;274,85;19
85452536650;204,53;19
85452545945;311,75;19
85452542082;215,15;19
85452537135;225,42;19
85452535439;86,42;19
85452547168;202,72;19
85452549353;264,14;19
85452539479;100,79;19
85452546790;277,01;19
85452544195;198,54;19
85450040699;97,94;19
85452544876;109,67;19
85450040797;337,79;19
85452539389;135,28;19
85452536027;127,41;19
85450041004;254,35;19
85452543989;130,06;19
85452535282;129,79;19
85452595246;85,04;19
85452548798;77,67;19
85450040266;89,98;19
85452546198;143,89;19
85452541861;98,22;19
85452535194;95,3;19
85452547219;205,11;19
85452593526;147,23;19
85450040387;284,07;19
85452593531;211,11;19
85452539542;232,72;19
85452544706;184,47;19
85450041491;147,31;19
85452545464;83,22;19
85452536292;187,4;19
85450044585;143,49;19
85452537453;146,53;19
85450043293;269,27;19
85452548409;100,74;19
85452550371;71,32;19
85452595175;175,38;19
85452591456;221,32;19
85452546930;243,44;19
85452541225;211,38;19
85452550487;111,69;19
85452546375;169,8;19
85452542139;135,32;19
85450043276;196,9;19
85452545944;293,6;19
85452541245;168,21;19
85452549909;128,06;19
85452543749;236,38;19
85450043822;110,68;19
85452540143;187,28;19
85452549248;87,67;19
85452591884;82,01;19
85452546165;192,53;19
85450043139;181,23;19
85452548299;108,6;19
85452535034;138,27;19
85452543757;115,02;19
85452546681;301,68;19
85452545447;82,44;19
85452543550;125,38;19
